job_title,company_location,datePublication,job_category,city,country,ID,Year,Month,Day,level,job_category_id,level_id
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
HR Data Analyst,South East South-East District Botswana,2022-10-20,Data Analyst,South East South-East District Botswana,Unknown,1,2022,October,20,Not Specified,1,4
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Finance Data Analyst,South East South-East District Botswana,2022-11-11,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,11,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Junior Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Data Analyst,Cairo Cairo Egypt,2022-11-07,Data Analyst,Cairo Cairo,Egypt,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,South East South-East District Botswana,2022-11-21,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,21,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-01,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,1,Not Specified,1,4
Data Customer Analyst,Western Cape South Africa,2022-11-09,Data Analyst,Western Cape,South Africa,1,2022,November,9,Not Specified,1,4
Commercial Data Analyst,Cape Town Western Cape South Africa,2022-11-21,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-18,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,18,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-17,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,17,Not Specified,1,4
Reporting and Data Analyst,Egypt,2022-11-17,Data Analyst,Egypt,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,Johannesburg Gauteng South Africa,2022-11-16,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,16,Not Specified,1,4
Data Analyst/Developer,Gauteng South Africa,2022-11-21,Developer,Gauteng,South Africa,1,2022,November,21,Not Specified,10,4
Forensics Data Analyst,Johannesburg Metropolitan Area,2022-10-27,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,October,27,Not Specified,1,4
Data Intelligence Analyst,Lagos Lagos State Nigeria,2022-10-23,Data Analyst,Lagos Lagos State,Nigeria,1,2022,October,23,Not Specified,1,4
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
HR Data Analyst,South East South-East District Botswana,2022-10-20,Data Analyst,South East South-East District Botswana,Unknown,1,2022,October,20,Not Specified,1,4
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Finance Data Analyst,South East South-East District Botswana,2022-11-11,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,11,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Junior Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Data Analyst,Cairo Cairo Egypt,2022-11-07,Data Analyst,Cairo Cairo,Egypt,1,2022,November,7,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-01,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,1,Not Specified,1,4
Data Customer Analyst,Western Cape South Africa,2022-11-09,Data Analyst,Western Cape,South Africa,1,2022,November,9,Not Specified,1,4
Commercial Data Analyst,Cape Town Western Cape South Africa,2022-11-21,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-18,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,18,Not Specified,1,4
Data Analyst,South East South-East District Botswana,2022-11-21,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-17,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,17,Not Specified,1,4
Reporting and Data Analyst,Egypt,2022-11-17,Data Analyst,Egypt,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,Johannesburg Gauteng South Africa,2022-11-16,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,16,Not Specified,1,4
Merchandise Data Analyst (Fashion Retail),Lagos Lagos State Nigeria,2022-11-17,Data Analyst,Lagos Lagos State,Nigeria,1,2022,November,17,Not Specified,1,4
Data Analyst/Developer,Gauteng South Africa,2022-11-21,Developer,Gauteng,South Africa,1,2022,November,21,Not Specified,10,4
Forensics Data Analyst,Johannesburg Metropolitan Area,2022-10-27,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,October,27,Not Specified,1,4
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Intelligence Analyst,Lagos Lagos State Nigeria,2022-10-23,Data Analyst,Lagos Lagos State,Nigeria,1,2022,October,23,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Insights Analyst,South East South-East District Botswana,2022-11-17,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Junior Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Data Analyst,Cairo Cairo Egypt,2022-11-07,Data Analyst,Cairo Cairo,Egypt,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,South East South-East District Botswana,2022-11-21,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,21,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-01,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,1,Not Specified,1,4
Data Customer Analyst,Western Cape South Africa,2022-11-09,Data Analyst,Western Cape,South Africa,1,2022,November,9,Not Specified,1,4
Commercial Data Analyst,Cape Town Western Cape South Africa,2022-11-21,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-18,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,18,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-17,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,17,Not Specified,1,4
Reporting and Data Analyst,Egypt,2022-11-17,Data Analyst,Egypt,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,Johannesburg Gauteng South Africa,2022-11-16,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,16,Not Specified,1,4
Data Analyst/Developer,Gauteng South Africa,2022-11-21,Developer,Gauteng,South Africa,1,2022,November,21,Not Specified,10,4
Forensics Data Analyst,Johannesburg Metropolitan Area,2022-10-27,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,October,27,Not Specified,1,4
Data Intelligence Analyst,Lagos Lagos State Nigeria,2022-10-23,Data Analyst,Lagos Lagos State,Nigeria,1,2022,October,23,Not Specified,1,4
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
HR Data Analyst,South East South-East District Botswana,2022-10-20,Data Analyst,South East South-East District Botswana,Unknown,1,2022,October,20,Not Specified,1,4
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Finance Data Analyst,South East South-East District Botswana,2022-11-11,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,11,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Junior Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Data Analyst,Cairo Cairo Egypt,2022-11-07,Data Analyst,Cairo Cairo,Egypt,1,2022,November,7,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-01,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,1,Not Specified,1,4
Data Customer Analyst,Western Cape South Africa,2022-11-09,Data Analyst,Western Cape,South Africa,1,2022,November,9,Not Specified,1,4
Commercial Data Analyst,Cape Town Western Cape South Africa,2022-11-21,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-18,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,18,Not Specified,1,4
Data Analyst,South East South-East District Botswana,2022-11-21,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-17,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,17,Not Specified,1,4
Reporting and Data Analyst,Egypt,2022-11-17,Data Analyst,Egypt,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,Johannesburg Gauteng South Africa,2022-11-16,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,16,Not Specified,1,4
Merchandise Data Analyst (Fashion Retail),Lagos Lagos State Nigeria,2022-11-17,Data Analyst,Lagos Lagos State,Nigeria,1,2022,November,17,Not Specified,1,4
Data Analyst/Developer,Gauteng South Africa,2022-11-21,Developer,Gauteng,South Africa,1,2022,November,21,Not Specified,10,4
Forensics Data Analyst,Johannesburg Metropolitan Area,2022-10-27,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,October,27,Not Specified,1,4
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Intelligence Analyst,Lagos Lagos State Nigeria,2022-10-23,Data Analyst,Lagos Lagos State,Nigeria,1,2022,October,23,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Insights Analyst,South East South-East District Botswana,2022-11-17,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Junior Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Data Analyst,Cairo Cairo Egypt,2022-11-07,Data Analyst,Cairo Cairo,Egypt,1,2022,November,7,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-01,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,1,Not Specified,1,4
Data Customer Analyst,Western Cape South Africa,2022-11-09,Data Analyst,Western Cape,South Africa,1,2022,November,9,Not Specified,1,4
Commercial Data Analyst,Cape Town Western Cape South Africa,2022-11-21,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-18,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,18,Not Specified,1,4
Data Analyst,South East South-East District Botswana,2022-11-21,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-17,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,17,Not Specified,1,4
Reporting and Data Analyst,Egypt,2022-11-17,Data Analyst,Egypt,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,Johannesburg Gauteng South Africa,2022-11-16,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,16,Not Specified,1,4
Merchandise Data Analyst (Fashion Retail),Lagos Lagos State Nigeria,2022-11-17,Data Analyst,Lagos Lagos State,Nigeria,1,2022,November,17,Not Specified,1,4
Data Analyst/Developer,Gauteng South Africa,2022-11-21,Developer,Gauteng,South Africa,1,2022,November,21,Not Specified,10,4
Forensics Data Analyst,Johannesburg Metropolitan Area,2022-10-27,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,October,27,Not Specified,1,4
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Intelligence Analyst,Lagos Lagos State Nigeria,2022-10-23,Data Analyst,Lagos Lagos State,Nigeria,1,2022,October,23,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Insights Analyst,South East South-East District Botswana,2022-11-17,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Junior Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Data Analyst,Cairo Cairo Egypt,2022-11-07,Data Analyst,Cairo Cairo,Egypt,1,2022,November,7,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-01,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,1,Not Specified,1,4
Data Customer Analyst,Western Cape South Africa,2022-11-09,Data Analyst,Western Cape,South Africa,1,2022,November,9,Not Specified,1,4
Commercial Data Analyst,Cape Town Western Cape South Africa,2022-11-21,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-18,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,18,Not Specified,1,4
Data Analyst,South East South-East District Botswana,2022-11-21,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-17,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,17,Not Specified,1,4
Reporting and Data Analyst,Egypt,2022-11-17,Data Analyst,Egypt,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,Johannesburg Gauteng South Africa,2022-11-16,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,16,Not Specified,1,4
Data Analyst/Developer,Gauteng South Africa,2022-11-21,Developer,Gauteng,South Africa,1,2022,November,21,Not Specified,10,4
Forensics Data Analyst,Johannesburg Metropolitan Area,2022-10-27,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,October,27,Not Specified,1,4
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Intelligence Analyst,Lagos Lagos State Nigeria,2022-10-23,Data Analyst,Lagos Lagos State,Nigeria,1,2022,October,23,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Data Entry and Research Analyst,Cape Town Western Cape South Africa,2022-11-08,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,8,Not Specified,1,4
Data Entry and Research Analyst,Cape Town Western Cape South Africa,2022-11-15,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,15,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Junior Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
Data Analyst,Cairo Cairo Egypt,2022-11-07,Data Analyst,Cairo Cairo,Egypt,1,2022,November,7,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-01,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,1,Not Specified,1,4
Data Customer Analyst,Western Cape South Africa,2022-11-09,Data Analyst,Western Cape,South Africa,1,2022,November,9,Not Specified,1,4
Commercial Data Analyst,Cape Town Western Cape South Africa,2022-11-21,Data Analyst,Cape Town Western Cape,South Africa,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-18,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,18,Not Specified,1,4
Data Analyst,South East South-East District Botswana,2022-11-21,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,21,Not Specified,1,4
Data Analyst,Johannesburg Metropolitan Area,2022-11-17,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,November,17,Not Specified,1,4
Reporting and Data Analyst,Egypt,2022-11-17,Data Analyst,Egypt,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,Johannesburg Gauteng South Africa,2022-11-16,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,16,Not Specified,1,4
Merchandise Data Analyst (Fashion Retail),Lagos Lagos State Nigeria,2022-11-17,Data Analyst,Lagos Lagos State,Nigeria,1,2022,November,17,Not Specified,1,4
Data Analyst/Developer,Gauteng South Africa,2022-11-21,Developer,Gauteng,South Africa,1,2022,November,21,Not Specified,10,4
Forensics Data Analyst,Johannesburg Metropolitan Area,2022-10-27,Data Analyst,Johannesburg Metropolitan Area,Unknown,1,2022,October,27,Not Specified,1,4
Data Analyst,Nzalae/ Nzawa locations Kitui County Kenya,2022-11-08,Data Analyst,Nzalae/ Nzawa locations Kitui County,Kenya,1,2022,November,8,Not Specified,1,4
Data Analyst (Power BI & Python/R),Bamako Bamako Mali,2022-11-21,Business Intelligence Analyst,Bamako Bamako Mali,Unknown,1,2022,November,21,Not Specified,4,4
Data Analyst (H/F),Mechouar Casablanca-Settat Morocco,2022-11-11,Data Analyst,Mechouar Casablanca-Settat,Morocco,1,2022,November,11,Not Specified,1,4
Data Intelligence Analyst,Lagos Lagos State Nigeria,2022-10-23,Data Analyst,Lagos Lagos State,Nigeria,1,2022,October,23,Not Specified,1,4
Data Analysis and Data Expert,Cairo Egypt,2022-11-15,Data Engineer,Cairo,Egypt,1,2022,November,15,Expert,9,3
Web Data Analyst,South East South-East District Botswana,2022-11-13,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,13,Not Specified,1,4
ETL and Data Quality Analyst,Accra Greater Accra Region Ghana,2022-11-22,Data Analyst,Accra Greater Accra Region,Ghana,1,2022,November,22,Not Specified,1,4
Insights Analyst,South East South-East District Botswana,2022-11-17,Data Analyst,South East South-East District Botswana,Unknown,1,2022,November,17,Not Specified,1,4
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-07,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,7,Not Specified,1,4
Junior Data Analyst,Marondera Mashonaland East Province Zimbabwe,2022-11-11,Data Analyst,Marondera Mashonaland East Province Zimbabwe,Unknown,1,2022,November,11,Junior,1,1
Data Analyst,City of Johannesburg Gauteng South Africa,2022-11-03,Data Analyst,City of Johannesburg Gauteng,South Africa,1,2022,November,3,Not Specified,1,4
Junior Data Analyst,Johannesburg Gauteng South Africa,2022-11-04,Data Analyst,Johannesburg Gauteng,South Africa,1,2022,November,4,Junior,1,1
